id_row,Date,New Business Type,Loan Type,Loan Duration,Other,Rate,Amount
2589,202208,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.720000028610229,237.0
2590,202208,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.36000001430511,286.0
2591,202208,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,2.84999990463257,180.0
2592,202208,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,2.6800000667572,27.0
2593,202208,Households,Loans for consumption,Over 5 years,NA,2.58999991416931,9.0
2594,202208,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.53999996185303,500.0
2595,202208,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.13999998569489,1070.0
2596,202209,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,2.63000011444092,11.0
2597,202209,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.75,1171.0
2598,202209,Households,Loans for consumption,Over 5 years,NA,3.05999994277954,7.0
2599,202209,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,2.85999989509583,226.0
2600,202209,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.730000019073486,1714.0
2601,202209,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,3.46000003814697,26.0
2602,202209,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.75,1449.0
2603,202209,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.4099999666214,385.0
2604,202209,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,2.80999994277954,43.0
2605,202209,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,2.05999994277954,620.0
2606,202209,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.79999995231628,4326.0
2607,202210,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,2.99000000953674,13.0
2608,202210,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,2.25999999046326,386.0
2609,202210,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.16999995708466,3433.0
2610,202210,Households,Loans for consumption,Over 5 years,NA,3.01999998092651,7.0
2611,202210,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.95000004768372,3204.0
2612,202210,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,2.32999992370605,597.0
2613,202210,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,3.57999992370605,26.0
2614,202210,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.83000004291534,1286.0
2615,202210,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,3.17000007629395,263.0
2616,202210,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,3.10999989509583,40.0
2617,202210,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.930000007152557,1612.0
2618,202211,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,3.30999994277954,224.0
2619,202211,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,4.21000003814697,22.0
2620,202211,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,2.5,287.0
2621,202211,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,2.8199999332428,584.0
2622,202211,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,3.5,33.0
2623,202211,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,2.42000007629395,1123.0
2624,202211,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.46000003814697,2751.0
2625,202211,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.3400000333786,2538.0
2626,202211,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.26999998092651,2794.0
2627,202211,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,3.24000000953674,12.0
2628,202211,Households,Loans for consumption,Over 5 years,NA,3.70000004768372,6.0
2629,202212,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,3.19000005722046,31.0
2630,202212,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,3.65000009536743,30.0
2631,202212,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,4.36999988555908,18.0
2632,202212,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.54999995231628,2899.0
2633,202212,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.08999991416931,817.0
2634,202212,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,2.57999992370605,284.0
2635,202212,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,3.53999996185303,241.0
2636,202212,Households,Loans for consumption,Over 5 years,NA,3.74000000953674,12.0
2637,202212,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.63999998569489,3051.0
2638,202212,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.79999995231628,4209.0
2639,202212,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,2.4300000667572,1489.0
2640,202301,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.50999999046326,217.0
2641,202301,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,4.03000020980835,31.0
2642,202301,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.92999994754791,3799.0
2643,202301,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,3.46000003814697,26.0
2644,202301,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,2.92000007629395,1244.0
2645,202301,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.4300000667572,508.0
2646,202301,Households,Loans for consumption,Over 5 years,NA,3.57999992370605,17.0
2647,202301,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,3.52999997138977,12.0
2648,202301,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,3.59999990463257,182.0
2649,202301,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.80999994277954,3103.0
2650,202301,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,1.79999995231628,3082.0
2651,202302,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.69000005722046,601.0
2652,202302,Households,Loans for consumption,Over 5 years,NA,3.30999994277954,28.0
2653,202302,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.25,2602.0
2654,202302,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,3.42000007629395,12.0
2655,202302,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,3.8199999332428,54.0
2656,202302,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.52999997138977,193.0
2657,202302,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,3.76999998092651,217.0
2658,202302,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.91000008583069,2588.0
2659,202302,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.05999994277954,1066.0
2660,202302,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.09999990463257,3308.0
2661,202302,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,3.85999989509583,38.0
2662,202303,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,3.83999991416931,60.0
2663,202303,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,4.09000015258789,691.0
2664,202303,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,3.60999989509583,228.0
2665,202303,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,3.8199999332428,18.0
2666,202303,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.57999992370605,2708.0
2667,202303,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,3.94000005722046,302.0
2668,202303,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.34999990463257,3540.0
2669,202303,Households,Loans for consumption,Over 5 years,NA,3.40000009536743,36.0
2670,202303,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,3.94000005722046,35.0
2671,202303,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.64000010490417,1169.0
2672,202303,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.53999996185303,3488.0
2673,202304,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,4.26999998092651,518.0
2674,202304,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.4300000667572,3192.0
2675,202304,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,4.30999994277954,21.0
2676,202304,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,4.1100001335144,163.0
2677,202304,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,3.91000008583069,29.0
2678,202304,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.80999994277954,1214.0
2679,202304,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.85999989509583,3209.0
2680,202304,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,3.90000009536743,182.0
2681,202304,Households,Loans for consumption,Over 5 years,NA,3.57999992370605,15.0
2682,202304,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,3.00999999046326,2357.0
2683,202304,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,3.63000011444092,13.0
2684,202305,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,4.09000015258789,30.0
2685,202305,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,3.73000001907349,121.0
2686,202305,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.63000011444092,3772.0
2687,202305,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,4.38000011444092,216.0
2688,202305,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,4.05000019073486,19.0
2689,202305,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,3.79999995231628,227.0
2690,202305,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,4.84999990463257,29.0
2691,202305,Households,Loans for consumption,Over 5 years,NA,4.76000022888184,13.0
2692,202305,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,3.99000000953674,1097.0
2693,202305,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,2.54999995231628,1567.0
2694,202305,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,2.92000007629395,2599.0
2695,202306,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,3.01999998092651,2970.0
2696,202306,Households,Loans for consumption,Over 5 years,NA,4.92000007629395,19.0
2697,202306,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,4.42000007629395,221.0
